id,type,product_name,is_public,slug,percent_complete,star_rating,title,love,hate,verified_current_user,is_business_partner,review_source,votes_up,votes_down,votes_total,user_id,user_name,user_image_url,country_name,regions,submitted_at,updated_at,moderated_at,product_id,reference_user_consent
4660815,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4660815,0.95,4.0,"Responsive & attentive account team, useful sales tool","Great customer service. Our account team is A+. Jamie + Steph are super responsive and ready to help when we need them. They give good advice on where to prioritize our efforts. 

On the product side, we get good insights into customer sentiment and competitive intelligence. The quarterly Grid reports are a forcing function to ensure we are continuously generating new reviews and customer feedback. 

Grid reports help arm sales with third-party validation of our product. There is likely more we can be doing here.","As one of the leading SaaS review sites, I view G2 as a ""necessary evil'. We need to have a presence on G2, and a good one at that.

We have not seen success with automated review generation, and thus have to invest a lot of time and money in order to see the return. The number of reviews is important, which means that bigger companies with more customers are at an inherent advantage over startups or growing companies. 

I wish we could set up unique review links ourselves instead of having to rely on our account team. They are always on top of it, but seems like something we could/should be able to do easily ourselves.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,8de28d6b-e562-4e42-ab22-9802ba470237,Isalyn Connell,https://lh3.googleusercontent.com/a-/AOh14Gh1mXeVGAL9HUfCuJPr-ftBnI376WIC99Az2ppUnQ=s96-c,United States,Unknown,2021-03-25T09:50:51.013-05:00,2021-03-25T10:27:25.752-05:00,2021-03-29T06:15:44.560-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4660905,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4660905,0.3939393939393939,4.5,Open line of communication and always willing to help,"The team at G2 is always willing to answer our questions and connect with multiple business units and stakeholders to explain and help us utilize all of the benefits G2 has to offer. Our account reps are friendly and very organized, I can trust they are guiding us in the right direction to optimize our G2 profile.","No downsides come to mind, the experience I have had with the G2 Marketing Solutions team has always been informative and helpful.",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Financial Services,icons/anonymous-avatar-blue.svg,,Unknown,2021-03-25T10:45:56.221-05:00,2021-03-25T10:45:56.382-05:00,2021-03-29T02:46:53.773-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
4661548,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4661548,0.2,2.0,Lots of capabilities tough implementation,Intent data and competitive insights are helpful features,The Terminus integration and complexity of the Salesforce integration,True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Computer & Network Security,icons/anonymous-avatar-blue.svg,,Unknown,2021-03-25T14:13:02.810-05:00,2021-03-25T14:13:02.924-05:00,2021-03-29T13:51:39.712-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
4662610,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4662610,0.23809523809523808,4.5,Sr Marketing Portfolio Manager,"Review generation options and intent alerts base on the categories of choice are remarkable options. From one side, the ability to run review campaigns across LinkedIn and targeted outreach from the G2 team is flawless, plus having a dedicated reviews link for specific tactics makes it even easier to drive reviews across different tactics. 

Intent alerts serve multiple use cases (anything from outreach prioritization, personalized messaging, or determine at-risk accounts who may be shopping for competitors) , and G2 makes it easy to integrate it with your CRM or even directly to Outreach.

Finally, the support from Jeremy and Mike (CSM and AE) is amazing. They are available to bring new ideas to the table and even give you friendly nudges to keep you on track with projects.","Aligning on profile categories maybe sometimes challenging, especially when managing a complex portfolio of embedded solutions.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Marketing and Advertising,icons/anonymous-avatar-purple.svg,,Unknown,2021-03-26T08:37:04.679-05:00,2021-03-26T08:37:04.860-05:00,2021-03-30T05:18:36.111-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4662812,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4662812,0.45161290322580644,4.5,Unbiased Insights From Your Customers,"I am the primary user of G2. I like G2 because it's quick and easy for my customer to share their thoughts and feelings about their experience using my company's products. Partnering with my Enterprise Customer Success Manager, Carly Cozad, and Strategic Account Executive, Nick Espey, we've landed on the right strategy, which has allowed us to drive hundreds of new reviews. These reviews have lead to the creation of dozens of new pieces of marketing collateral. Even the occasional negative review has allowed our Customer Success and Support teams to get involved in monitoring reviews. I really like how we've been able to use our G2 profile as a lead generation source. Once the lead form is completed, I receive a notification and the lead is added to my instance of Salesforce so that I can track it.","My company is used across a number of different industries and is applicable across a lot of different user types. As a result, my company's product is listed in a lot of grid reports. It can be a bit challenging to drive reviews for all of the different use cases and industries. I would like to see more internal adoption of the intent data and comparison pages. I think G2 does a great job of putting a lot of data into your hands, but I'd like to see G2 make it simple to leverage that data to help their customers make smart decisions in terms of which prospects to focus on and which ones to put into a nurture track.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,46950583-3fd2-45f3-aea1-14a6d587f549,Andrew Sevillia,https://media-exp1.licdn.com/dms/image/C5603AQEgkYtXADseMw/profile-displayphoto-shrink_100_100/0/1657150718743?e=1666224000&v=beta&t=8fz1G-Gzgd2yG0krNriBGQWVTaVmOUFVbO39bcyF770,United States,Unknown,2021-03-26T10:41:19.147-05:00,2021-05-25T12:44:48.975-05:00,2021-05-28T03:48:10.729-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4663395,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4663395,0.6226415094339622,4.5,Amazing tool for generating reviews,Very easy to generate quality reviews for our product lines,Could be easier to automate reviews especially using Salesforce.,False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,15f86b82-77a1-4cb8-9cf4-b95c6d3be0b8,Darshan Advani,https://media-exp1.licdn.com/dms/image/C5603AQFPOJO5aTnkgQ/profile-displayphoto-shrink_100_100/0/1643003122342?e=1660176000&v=beta&t=7Sb8BmrN1PW8b6tm_b620NYoqBf_hMrw5YIw0A9v0ek,United States,Unknown,2021-03-26T17:05:02.332-05:00,2021-03-26T17:05:02.461-05:00,2021-03-30T07:13:58.790-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4666860,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4666860,0.13846153846153847,4.5,A strong review platform with great enterprise support,G2 is able to help our marketing and sales teams with customer content! The incentivized reviews have allowed us to listen to our customer stories and equip our sales teams with testimonials that they can use throughout the sales cycle.,"We had a hard time making use of the intent data with G2 and utilizing it within our marketing programs. Without user level data, it is hard to know intent of a company and difficult to put that data into scalable programs.",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-purple.svg,,Unknown,2021-03-30T09:47:42.570-05:00,2021-03-30T09:47:42.686-05:00,2021-04-01T07:56:27.633-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4666992,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4666992,0.9555555555555556,4.0,One of the leading software review sites,"What I like best about G2 is their admin portal. It is very user friendly and has many great resources. I love the dashboard, G2 reference pages, and Competitors dashboard. G2 makes it easy for me to prepare great assets for our sales and marketing teams. The G2 customer support is also really great. I can always count on my time to answer any questions and assist me with any requests I may have.",I dislike the frequency and large amounts of reports they offer. I think it dilutes their validity for prospects and sales.  I also dislike how short their reviews are. I don't think a reviewer is encouraged enough to leave longer more helpful reviews that give better insight into the product.,False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-purple.svg,,Unknown,2021-03-30T11:11:29.325-05:00,2021-03-30T11:11:29.400-05:00,2021-04-01T08:23:46.461-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4667026,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4667026,0.7222222222222222,5.0,Nearly all my advocacy needs met,"We have a great support team that helps us unlock the full potential of leveraging every tool/feature that G2 has to offer. With G2, we're able to create marketing assets that helps substantiate our place in the market against our competition backed by realtime customer feedback.  The competitor comparison reports, additional content opportunities and video reviews have all made my job so much easier and fun. The dashboard is very user friendly and easy to use and navigate around to find what I'm looking for. I'm currently in my second role/company leveraging G2, and I couldn't imagine being a marketing professional without it.",I cannot think of anything at the moment.,True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,9fd9c41f-49ba-450f-a68c-1cfe4cd509e7,Michael Cifu,https://images.g2crowd.com/uploads/avatar/image/65452/thumb_square_1551113638.jpeg,United States,Unknown,2021-03-30T11:29:28.330-05:00,2024-01-23T14:58:00.445-06:00,2024-01-29T02:21:53.985-06:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4668614,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4668614,0.9230769230769231,4.5,Insight and Alerts I need to stay competitive and book more meetings!,"Understanding and knowing when a company is exploring my companies reviews and/or my competitor's reviews. Having this in real-time or close to real-time can really increase my response rate. For example, I see they are looking at comparing vendors to one of my competitors. That tells me they are already in talks with that competitor and looking to see who else they should consider - enter me!

There are major upsides to using G2 not just for competitive comparisons but also to reflect on what your customer like and/or dislike. This can be great feedback for customer success teams and product teams! It also helps me understand what I need to do a better job of explaining specific features/use cases. 

I also love that I can get insights/alert via slack! I'm sure they have several integrations that would work for any b2b company.","Too many email notifications - I wish they wouldn't send repetitive alerts within the same week for the same company. It's overkill, but at the same time It makes sure I don't miss anything! I know they can't share personal information but that would obviously be great! Given you don't have insights into the person who was researching on g2, you have to get a little creative and leverage a larger net for your initial outreach. 

I don't like that the last review (video) is automatically the first thing a customer sees, if this isn't a good review but there are 8 others that are, why does it have to be highlighted? I feel like our company should get to choose which video is shown on our main page on G2. 

Information isn't always accurate that is left by our customers, I can specifically see where they have made false claims. Most are not from verified customers which makes me think, could this bad review be a competitor trying to tarnish my brand?",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,038b3335-beb0-40e6-a24a-953dcd3b1da8,Alex Lawrence,https://lh3.googleusercontent.com/a-/AOh14GjVhjDTfJ6PUlOqdRKKTa78VHAHqnwpS32gLg71=s96-c,United States,Unknown,2021-03-31T10:15:02.847-05:00,2021-05-11T14:04:22.687-05:00,2021-05-12T11:19:23.077-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4668834,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4668834,0.14925373134328357,5.0,"Fantastic insights into our customers, product, and more","I love the versatility. G2 goes so far beyond just gathering reviews and provides us with a ton of valuable insights into our customers. We've been able to surface feedback up to our product team, proactively address any potential questions/concerns a customer has, and help identify some great customer advocates. We love being able to hear what's on our customers' minds so we are able to continue providing them with an excellent product and service.","Nothing jumps to mind at the moment. Any questions or concerns I've had have been addressed by G2's very friendly, prompt, and helpful CS team!",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,da05e70e-2eb6-4851-8db3-c0b744b1ea70,Liz Adams,https://images.g2crowd.com/uploads/avatar/image/403448/thumb_square_c8c66dd6561dd5cbbba0d635f5074d18.jpg,United States,Unknown,2021-03-31T12:39:21.973-05:00,2021-03-31T12:39:22.096-05:00,2021-04-05T04:54:05.336-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4669024,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4669024,0.21428571428571427,4.0,User Friendly Platform with Great Customer Service,Real time leads on people who are actively searching for your service and looking at your product. It's great to know there will already be some familiarity with us when our Sales Team reaches out.,"Since G2 can't send actual contact info, it can sometime be hard tracking down the specific person who was searching (especially now that people are working from home and in different locations).",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,2a7091f7-2e3a-41ea-b4b6-7914f483dde0,Meagan Miller,,United States,Unknown,2021-04-09T12:38:16.740-05:00,2021-04-09T12:38:16.853-05:00,2021-04-13T06:43:33.411-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4669802,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4669802,0.2,5.0,G2 has helped our product improve visibility,The G2 team is dedicated to our success. They are always looking for ways for us to get more out of the service.,"Truthfully, there is nothing I can add here.",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Computer Hardware,icons/anonymous-avatar-rorange.svg,,Unknown,2021-04-01T08:18:57.095-05:00,2021-04-01T08:18:57.208-05:00,2021-04-05T10:07:53.914-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4671079,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4671079,0.1864406779661017,4.0,A Lot of Great Content,Comparison Reports are such a great asset if you have the right reviews for certain categories. You can effectively tell the story about why your product is better in an easy-to-read chart. This is great for your sales team.,"There is so much content and opportunity at your fingertips that it can be overwhelming. Managing G2 could practically be a full-time job, and I worry that I'm not using G2 to its fullest potential.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,00f332c7-76b6-4e40-93e8-0f62992ce6b6,Amanda Oles,https://images.g2crowd.com/uploads/avatar/image/360113/thumb_square_0a2cf789394126a029b42c29ea2954ba.jpg,United States,Unknown,2021-04-02T10:26:10.087-05:00,2021-04-02T10:26:10.246-05:00,2021-04-06T07:10:34.404-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
4671454,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4671454,0.9375,5.0,G2 Has Been Great - Good for Marketers,"I haven't gotten a chance yet to explore all of G2's features, (there's a lot), but since I've started working with G2 about one year ago, it has been nothing but rewarding. When I've provided feedback, G2 has listened to it and accomodated it. They're trusted in our Industry and therefore, we've been able to benefit from G2's services as a marketing team. They seem to gather great, honest reviews and I'm happy so far.","There's not really a ton that I dislike. Again, I can't speak to too many of G2's products as I've only dabbled in a couple.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-blue.svg,,Unknown,2021-04-02T14:01:07.213-05:00,2021-04-02T14:01:07.476-05:00,2021-04-06T05:31:18.430-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4675082,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4675082,0.2,5.0,G2 has been tremendous for our company!,"The team we work with is always making sure our company succeeds. We focus on our needs, create targets/goals, then execute together. We have been able to drive over 80 reviews in the past year and increase our overall rating due to the dedication, and hard work G2 has put into our company. Looking forward to continuing to achieve our goals!","There's nothing to dislike about G2! The only thing I'd say is it is a team effort, so you need to have a solid internal team along with G2 to create any movement for your company.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-teal.svg,,Unknown,2021-04-06T10:07:46.822-05:00,2021-04-06T10:07:47.009-05:00,2021-04-08T03:14:45.302-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4677865,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4677865,0.3333333333333333,5.0,The premier B2B software research site,"For the prospect, G2 provides so many different datapoints for research. You are able to look at everything from rankings to ratings to feature ratings to market presence. For the vendor, there are sales enablement tools, lead generation options and we are able to drive traffic to our sites.",Not enough questions on the review form leads to a lot of low-quality review content.,False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Telecommunications,icons/anonymous-avatar-rorange.svg,,Unknown,2021-04-07T17:13:39.023-05:00,2021-04-07T17:13:39.154-05:00,2021-04-09T08:42:54.389-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4700888,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4700888,0.16666666666666666,3.5,Helpful Support Team with Good Insight into Market,"Outstanding vendor support. From proactively coming to us with suggestions to stepping in to help with updates when the team is short on time, they are one of the most responsive and helpful vendor teams I work with.

Content Assets: Grid and competitive reports provide user-generated validation against competitors.","Content licenses are required for every category and product, meaning that if you have a few different product types, you have to pay for each one individually. There are no group packages for companies that fit in multiple categories making it very expensive.",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-blue.svg,,Unknown,2021-04-23T13:05:52.930-05:00,2021-04-23T13:05:53.052-05:00,2021-04-27T06:23:30.954-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4704116,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4704116,0.19607843137254902,5.0,Excellent Service and Insights,"I love the ad targeting that I can achieve based on G2 data, and the team is great at providing insight into the best way to leverage the available assets and insights.",I am not always sure that I am taking full advantage of the service.  I would like to know how more customers have leveraged everything.,False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,5fec5e4f-df4e-4984-8105-acf5dc9b451d,Taylor Bleke,https://images.g2crowd.com/uploads/avatar/image/445069/thumb_square_3a639e80a9e264c249034856f9e04ae4.jpeg,United States,Unknown,2021-04-26T12:35:16.757-05:00,2021-04-26T12:35:17.383-05:00,2021-04-29T09:56:48.613-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4705629,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4705629,0.18,2.0,"Big promises, poor delivery","We received excellent service during set-up and onboarding, making it easy to leverage the G2 profile and marketing outreach almost immediately.","Their algorithm is very misleading. The first month we used G2, we were in the leaderboard quadrant as a top 3 solution. We did a big promotion with our top 3 standing that went out to customers and future buyers. After this campaign promoting our G2 standing, our marketing manager realized that G2 had tagged us with the wrong employee count, so we contacted them to fix it. After G2 corrected the employee count, we moved to the lowest ranking offering (down 6 spots) with no other change than our number of employees. G2 met with us to review this error and didn't provide any clarity except that their algorithm emphasizes better scores for larger companies. This logic seems ridiculous because if a company is large, it doesn't mean that the specific product reviewed is superior to a smaller company. Often, smaller companies have superior products because it's their primary focus. G2 promised to get back to us to solve this mistake, but we haven't heard back from them in weeks. We've found the experience with G2 to be very disappointing and borderline dishonest. I'm not hopeful that we'll hear back from them. We've discontinued all promotions of our profile on G2.",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,1,0,1,,Verified User in Computer Software,icons/anonymous-avatar-teal.svg,,Unknown,2021-04-27T08:53:27.348-05:00,2021-04-27T08:53:27.490-05:00,2021-04-30T07:59:22.897-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4709094,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4709094,0.9666666666666667,5.0,A Platform Which Address Modern Digital Marketing Needs,Impressive competitive intel capabilities,"I do not dislike anything about G2, they fullfill the current needs that we have.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,0d65f032-e92d-4643-bdee-6c0ef11bf825,Carlos Petersen,https://lh3.googleusercontent.com/a-/AOh14GjxPv49QUnOKnNarFtBfZlL9VYhcKc2cVRODrBdcw=s96-c,Canada,Unknown,2021-04-28T11:39:19.380-05:00,2021-04-28T11:39:19.435-05:00,2021-05-03T05:16:31.362-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4715099,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4715099,0.23529411764705882,5.0,G2: A Trusted Partner in Showcasing Your Value,"G2 provides a great platform to communicate the benefits of your offering. Not only that, but G2's flexibility in their content offerings means you can build strategic assets that address every persona.",I've had some minor challenges on the backend/admin side but nothing that wasn't resolved quickly by the G2 support staff.,True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-rorange.svg,,Unknown,2021-04-30T16:33:21.548-05:00,2021-04-30T16:33:22.103-05:00,2021-05-05T06:12:03.252-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4718346,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4718346,0.29310344827586204,1.5,Good luck getting G2 to actually respond and do anything,It looks like a great review site and we would like to spend money with them.,"It's super difficult to get in touch with them to actually spend money with. Then when you finally do get in touch with them, they are so slow at updating the product profiles that you may as well do it yourself. We worked with them to update our profile and they told us that if we sent updates on all the listings in a single batch, they would do on the backend. That was on May 17th. Now it's June 10th and they have done precisely nothing. By comparison, TrustRadius updated within two weeks. IT Central haven't stopped emailing us weekly to work out how they can help further. Capterra gave us access within days. G2 is asleep at the wheel, their sales team barely responsive. The sales experience is frankly appalling and substandard.",False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-teal.svg,,Unknown,2021-05-03T13:20:52.503-05:00,2021-06-10T14:34:37.543-05:00,2021-06-10T22:09:32.719-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4730641,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4730641,0.18518518518518517,5.0,G2 is a tool every customer marketer should have in their arsenal,"G2 dashboards make it very easy for me to track the performance of all our products on G2, as well as manage review campaigns. I have all the data I need to design our review strategy for the upcoming months or to share our progress with the company at the tips of my fingers. The best part is, of course, quarterly G2 award badges. Being able to win awards by market segment, region, and theme (like ""Best Results"" or ""Easy to Use"") helps us highlight our value propositions for different audiences.","In the future, I'd like to see a more seamless integration of G2's data with our CRM. That being said, G2 is a very innovative company - and their product gets better all the time.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,6aaf437d-72c8-41bb-acd3-aa1e03b3b5c0,Eugenia Pirotsky,https://images.g2crowd.com/uploads/avatar/image/86062/thumb_square_1554314112.jpg,United States,Unknown,2021-05-10T08:48:52.765-05:00,2021-05-10T08:48:52.924-05:00,2021-05-12T07:42:27.337-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4817941,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4817941,0.14285714285714285,5.0,Buyer Signals that Ignite the Sales Process,"The buyer intent signals allow us to share timely buyer insights with our sales teams that are helping to drive valuable conversations and revenue pipelines.  With the integration into other platforms like SFDC, SLACK, and email, we can get these in front of them quickly to engage more rapidly while the accounts are actively looking for a solution in our category.",The only gap is not being able to set filters for competitors and/or our own organizations' activity/signals on the G2 side.  Adding a filtering capability on the G2 platform side would be one thing I would highly recommend to help with some of the noise.,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,,Verified User in Information Technology and Services,icons/anonymous-avatar-purple.svg,,Unknown,2021-06-22T21:11:52.608-05:00,2021-06-22T21:11:52.728-05:00,2021-06-23T06:40:38.059-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4838956,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4838956,0.027777777777777776,4.5,Generate leads and build credibility,Unknown,Unknown,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,e6dc7f05-f8d9-4c5b-8640-0c5d2c5bbd11,Marius Ørvik,https://lh3.googleusercontent.com/a-/AOh14GgkiX4JzF06-wAV7mu3Q9uXIof-39H9UoYSAv-t9A=s96-c,,Unknown,2021-07-01T15:00:11.946-05:00,2021-06-19T00:00:00.000-05:00,2021-07-01T15:00:25.468-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
4934973,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4934973,0.2222222222222222,4.0,Clean GUI & Great Account Team,We're still ramping up our use. By far the best piece has been our account team. Both of the primary reps for us have been incredibly responsive and helpful. The interface is also fairly intuitive.,"With the solution being quite robust, there are a good amount of moving parts to get everything set up.",False,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Public Safety,icons/anonymous-avatar-purple.svg,,Unknown,2021-08-13T10:43:53.511-05:00,2021-08-13T10:43:53.677-05:00,2021-08-16T11:15:07.000-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
4978067,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-4978067,0.9487179487179487,5.0,Easy to Use,The user interface is really easy and it is very intuitive. The customer service team has been extremely helpful as well.,There is a lot on the screen sometimes which makes it a little overwhelming sometimes.,True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Real Estate,icons/anonymous-avatar-purple.svg,,Unknown,2021-08-31T15:16:10.259-05:00,2021-10-19T09:06:40.762-05:00,2021-10-21T05:47:07.776-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
4978333,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-4978333,0.027777777777777776,5.0,Build trust for our customers and our prospects,Unknown,Unknown,False,True,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,144211d0-25df-49a0-a045-02d987aa63b5,Shubhanshu Vijay,https://lh3.googleusercontent.com/a-/AOh14Gh-32cIt-iWwWjafJhbZ6xx8KUu48yR7UIrWZsH=s96-c,,Unknown,2021-08-31T17:51:45.098-05:00,2021-08-05T00:00:00.000-05:00,2021-08-31T17:52:27.724-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
5008260,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-5008260,0.1527777777777778,5.0,Above and beyond - always!,"Where do I even start? I've had the pleasure of working with G2 for the past 2+ years, as I manage the organization's global review site program across 8+ markets. Never have I appreciated a partnership more - the level of attention, strategic support and responsiveness that the G2 team consistently delivers is unmatched. Not only are they always going above and beyond to nurture our partnership, but they never fail to keep our company's goals and strategic priorities at the forefront of their recommendations. Special shout out to Jeremy Levin, Kyle Miller and Megan Miedema - they are an absolute joy to work with and deliver nothing short of a first-class customer experience.","Nothing, honestly. Any (very minor) issues that I've ever had have been promptly addressed, actioned on and resolved by the G2 team in a timely manner.",True,True,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,0,0,0,,Verified User in Computer Software,icons/anonymous-avatar-rorange.svg,,Unknown,2021-09-17T14:52:25.066-05:00,2021-09-17T14:52:25.158-05:00,2021-09-20T00:25:32.885-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,accepted
5027867,survey_responses,G2 Marketing Solutions,False,g2-marketing-solutions-review-5027867,0.9791666666666666,3.5,Helpful,it is helpful to use when trying to find prospects who are evaluating a billing solutois,it doesnt give much infformation on what or who is looking at the data,False,True,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,0,0,0,,Verified User in Financial Services,icons/anonymous-avatar-teal.svg,,Unknown,2021-09-28T13:56:40.532-05:00,2021-09-28T13:56:40.580-05:00,2021-09-29T12:52:44.719-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,declined
5046383,survey_responses,G2 Marketing Solutions,True,g2-marketing-solutions-review-5046383,0.027777777777777776,4.5,G2 Marketing Solutions,Unknown,Unknown,False,False,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",0,0,0,51153898-b245-41a9-bcee-87545f6a5d20,Claire Brown,https://images.g2crowd.com/uploads/avatar/image/102664/thumb_square_768e2d59d928cc152431e995f665f884.jpeg,,Unknown,2021-10-08T08:22:43.836-05:00,2021-09-03T00:00:00.000-05:00,2021-10-08T08:23:06.534-05:00,a7d324a4-06eb-4be2-ad8e-65938bce5fd5,unanswered
